product_id,name,stars,experience,country,region,resort,with_flight,is_flashsale,product_url,image_url,city_code,city_label,nights,price_eur,departure_date,return_date,meal_basis
41,Park Central Hotel,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/41-park-central-hotel,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1743759320/property/41/000000000A_.jpg,VLC,Valencia,3,899.0,2026-05-07,2026-05-11,RO
41,Park Central Hotel,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/41-park-central-hotel,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1743759320/property/41/000000000A_.jpg,AGP,Malaga,3,809.0,2026-04-18,2026-04-22,RO
41,Park Central Hotel,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/41-park-central-hotel,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1743759320/property/41/000000000A_.jpg,ALC,Alicante,3,919.0,2026-04-16,2026-04-20,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,BCN,Barcelona,3,949.0,2026-05-07,2026-05-11,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,MAD,Madrid,3,929.0,2026-05-07,2026-05-11,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,BIO,Bilbao,3,979.0,2026-05-07,2026-05-11,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,SVQ,Sevilla,3,1109.0,2026-05-08,2026-05-11,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,VLC,Valencia,3,949.0,2026-05-07,2026-05-11,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,AGP,Malaga,3,979.0,2026-05-07,2026-05-11,RO
245818,Romer Hell's Kitchen,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/245818-romer-hell-s-kitchen,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1725451583/property/245818/000000001_rooms.jpg,ALC,Alicante,3,979.0,2026-05-07,2026-05-11,RO
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,BCN,Barcelona,5,1929.0,2026-06-11,2026-06-18,HB
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,MAD,Madrid,5,1929.0,2026-06-03,2026-06-10,HB
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,BIO,Bilbao,5,1969.0,2026-06-17,2026-06-24,HB
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,SVQ,Sevilla,5,1969.0,2026-06-10,2026-06-17,HB
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,VLC,Valencia,5,1969.0,2026-06-02,2026-06-09,HB
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,AGP,Malaga,5,1929.0,2026-06-03,2026-06-10,HB
1371,Sands Suites Resort & Spa - Adult only,5,Hotel,Isla Mauricio,Isla Mauricio,Flic-en-Flac,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1371-sands-suites-resort-spa-adult-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715616227/property/1371/000000001_main.png,ALC,Alicante,5,2149.0,2026-05-27,2026-06-03,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,BCN,Barcelona,5,1279.0,2026-06-18,2026-06-25,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,MAD,Madrid,5,1239.0,2026-05-18,2026-05-24,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,BIO,Bilbao,5,1399.0,2026-05-20,2026-05-26,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,SVQ,Sevilla,6,1459.0,2026-05-19,2026-05-26,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,VLC,Valencia,5,1369.0,2026-05-20,2026-05-26,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,AGP,Malaga,5,1479.0,2026-05-02,2026-05-08,HB
3628,Sea Cliff Resort & Spa,5,Hotel,Tanzania,Zanzíbar,Mangapwani,True,False,https://holidaypirates.perfectstay.com/es-ES/product/3628-sea-cliff-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1551449230/property/3628/0001_main_sea_cliff.jpg,ALC,Alicante,5,1439.0,2026-05-01,2026-05-07,HB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,BCN,Barcelona,5,2339.0,2026-09-02,2026-09-09,HB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,MAD,Madrid,5,2329.0,2026-06-03,2026-06-10,BB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,BIO,Bilbao,5,2279.0,2026-06-19,2026-06-26,BB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,SVQ,Sevilla,5,2369.0,2026-06-05,2026-06-12,BB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,VLC,Valencia,5,2249.0,2026-06-18,2026-06-25,BB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,AGP,Malaga,5,2269.0,2026-06-06,2026-06-13,BB
1519,Shangri-La Le Touessrok Resort & Spa,5,Hotel,Isla Mauricio,Isla Mauricio,Trou-d'Eau-Douce,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1519-shangri-la-le-touessrok-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1679308180/property/1519/0000000001_main_photo_Touessrok_Resort_Spa.jpg,ALC,Alicante,5,2709.0,2026-06-09,2026-06-16,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,BCN,Barcelona,2,749.0,2026-05-09,2026-05-11,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,MAD,Madrid,2,749.0,2026-04-27,2026-04-29,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,BIO,Bilbao,2,799.0,2026-04-13,2026-04-15,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,SVQ,Sevilla,2,809.0,2026-04-23,2026-04-25,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,VLC,Valencia,2,899.0,2026-04-17,2026-04-19,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,AGP,Malaga,2,889.0,2026-04-17,2026-04-19,BB
1489,Sofitel The Palm Resort & Spa,5,Hotel,Emiratos Árabes Unidos,Emiratos Árabes Unidos,Dubái,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1489-sofitel-the-palm-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1629364768/property/1489/001_Sofitel_The_Palm_Resort_Spa_5__pool.jpg,ALC,Alicante,2,1149.0,2026-06-27,2026-06-29,BB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,BCN,Barcelona,5,1489.0,2026-06-11,2026-06-18,HB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,MAD,Madrid,7,1529.0,2026-06-21,2026-06-29,HB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,BIO,Bilbao,5,1529.0,2026-06-17,2026-06-24,HB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,SVQ,Sevilla,5,1529.0,2026-06-10,2026-06-17,HB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,VLC,Valencia,5,1529.0,2026-06-18,2026-06-25,HB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,AGP,Malaga,5,1489.0,2026-06-11,2026-06-18,HB
5687,Solana Beach Mauritius - Adults Only,4,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5687-solana-beach-mauritius-adults-only,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1572970838/property/5687/00000000001_MAIN_Solana-Beach.jpg.jpg,ALC,Alicante,5,1729.0,2026-05-27,2026-06-03,HB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,BCN,Barcelona,5,1819.0,2026-09-03,2026-09-09,BB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,MAD,Madrid,5,1709.0,2026-09-03,2026-09-09,BB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,BIO,Bilbao,5,1799.0,2026-09-17,2026-09-23,BB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,SVQ,Sevilla,5,1889.0,2026-09-17,2026-09-24,BB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,VLC,Valencia,5,1889.0,2026-09-22,2026-09-29,BB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,AGP,Malaga,5,1739.0,2026-09-08,2026-09-15,BB
471,Story Seychelles,5,Hotel,Seychelles,Seychelles,Isla de Mahé,True,False,https://holidaypirates.perfectstay.com/es-ES/product/471-story-seychelles,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1534170334/property/471/00000001__main_photo__H_Resort_Beau_Vallon.jpg,ALC,Alicante,5,1899.0,2026-09-22,2026-09-29,BB
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,BCN,Barcelona,3,919.0,2026-04-16,2026-04-20,RO
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,MAD,Madrid,3,899.0,2026-04-16,2026-04-20,RO
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,BIO,Bilbao,3,919.0,2026-04-16,2026-04-20,RO
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,SVQ,Sevilla,3,979.0,2026-10-01,2026-10-05,RO
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,VLC,Valencia,3,949.0,2026-04-16,2026-04-20,RO
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,AGP,Malaga,3,859.0,2026-04-18,2026-04-22,RO
1265,The Gregorian New York City,4,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1265-the-gregorian-new-york-city,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1731492669/property/1265/00000001thegeorgian.jpg,ALC,Alicante,3,919.0,2026-04-16,2026-04-20,RO
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,BCN,Barcelona,5,1889.0,2026-06-11,2026-06-18,HB
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,MAD,Madrid,5,1889.0,2026-05-27,2026-06-03,HB
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,BIO,Bilbao,5,1929.0,2026-05-28,2026-06-04,HB
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,SVQ,Sevilla,5,1929.0,2026-06-17,2026-06-24,HB
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,VLC,Valencia,5,1929.0,2026-06-02,2026-06-09,HB
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,AGP,Malaga,5,1889.0,2026-05-27,2026-06-03,HB
2635,The Residence Mauritius,5,Hotel,Isla Mauricio,Isla Mauricio,Belle Mare,True,False,https://holidaypirates.perfectstay.com/es-ES/product/2635-the-residence-mauritius,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1688133304/property/2635/0000000001___AAAAA.jpg,ALC,Alicante,5,2079.0,2026-05-27,2026-06-03,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,BCN,Barcelona,5,2009.0,2026-11-25,2026-12-02,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,MAD,Madrid,5,1939.0,2026-11-25,2026-12-02,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,BIO,Bilbao,5,2119.0,2026-05-20,2026-05-26,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,SVQ,Sevilla,5,2149.0,2026-11-04,2026-11-11,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,VLC,Valencia,5,2089.0,2026-05-20,2026-05-26,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,AGP,Malaga,5,2179.0,2026-11-03,2026-11-10,HB
4927,The Residence Zanzibar,5,Hotel,Tanzania,Zanzíbar,Kizimkazi,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4927-the-residence-zanzibar,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1714726802/property/4927/00000000001_____.jpg,ALC,Alicante,5,2089.0,2026-11-25,2026-12-02,HB
83,WestHouse Hotel New York,5,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/83-westhouse-hotel-new-york,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715161883/property/83/00000_main.jpg,BCN,Barcelona,3,949.0,2026-05-07,2026-05-11,BB
83,WestHouse Hotel New York,5,Hotel,Estados Unidos,Estados Unidos,Nueva York,True,False,https://holidaypirates.perfectstay.com/es-ES/product/83-westhouse-hotel-new-york,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1715161883/property/83/00000_main.jpg,MAD,Madrid,3,929.0,2026-05-07,2026-05-11,BB
